,Project ID,Project Name,Country,Methodology,Project Size,Estimated Emission Reductions,Actual Emission Reductions
13043,IGES03990,Sachiew & Empresa Bundled co-composting of POME slurry and Empty Fruit Bunches,Malaysia,AMS-IIIF;,SMALL,179095.06849315064,0.0
13044,IGES03198,JXC 9MW Waste Heat Power Generation Project in Jiangxi Province,China,AMS-IIIQ;,SMALL,537457.2082191781,0.0
13045,IGES03140,Jiangxi Xinyu Power Co.LTD Energy Conservation and Retrofit Project,China,AM0061;,LARGE,1320131.5808219176,0.0
13046,IGES01857,BPL Biomass Co-Gen and Recovering Soda CDM project,India,AMS-IC;,SMALL,1157447.0219178083,0.0
13047,IGES02623,GHG Emission Reduction through Biomass Based Cogeneration at Thappukundu,India,AMS-IC;,SMALL,369961.3315068493,0.0
13048,IGES01331,4.15 MW Bundled Wind Power Project connected to Western grid of India,India,AMS-ID;,SMALL,78671.54794520549,0.0
13049,IGES04746,Yudong Municipal Solid Waste (“MSW”) Treatment Plant Project,China,AM0025;,LARGE,121497.53424657536,0.0
13050,IGES04168,Sichuan Deyang Jinbajiao Cement Plant Using Alternative Raw Materials Project,China,ACM0015;,LARGE,1898870.0958904107,0.0
13051,IGES03123,Jiangsu Luling Chemical Industry Group Co. Ltd. Waste Heat Based Comprehensive Utilization Project,China,ACM0012;,LARGE,273464.9013698631,0.0
13052,IGES01104,"1.70 MW Wind Energy Project in Tamil Nadu, India” by Deccan Estates & Constructions Ltd.",India,AMS-ID;,SMALL,34539.4602739726,0.0
13053,IGES04577,"Waste Heat Recovery Coke Dry Quenching Power Generation Project In Xinyu Steel Co.,Ltd",China,ACM0012;,LARGE,1727693.2109589046,0.0
13054,IGES03829,Pure Low Temperature Waste Heat Power Generation Project of Jinan Shiji Chuangxin Corporation Limited,China,AMS-IIIQ;,SMALL,278356.2410958904,0.0
13055,IGES02814,Hebei Wu’an Mingfang 6MW Blast Furnace Gas Power Generation Project,China,AMS-IIIQ;,SMALL,350926.1178082192,0.0
13056,IGES02813,Hebei Wu’an Guangyao 3MW Blast Furnace Gas Power Generation Project,China,AMS-IIIQ;,SMALL,176238.27123287672,0.0
13057,IGES02812,Hebei Wu’an Guangyao 12MW Blast Furnace Gas Power Generation Project,China,ACM0012;,LARGE,704883.0657534247,0.0
13058,IGES03559,"N.P. Biopower project at Charoensuk Starch Co. Ltd., Thailand",Thailand,ACM0014;,LARGE,570386.2273972603,0.0
13059,IGES04764,Yunnan Futeng 11.55MW Hydropower Project,China,AMS-ID;,SMALL,361495.4301369863,0.0
13060,IGES04839,Zhejiang Guohua Ninghai Ultra-supercritical Power Project,China,ACM0013;,LARGE,2486371.010958904,0.0
13061,IGES01482,9.6 MW Bundled Wind Power Project in Gujarat,India,AMS-ID;,SMALL,221000.53150684925,0.0
13062,IGES03851,Qinhuangdao 2*9MW Waste to Energy Project,China,AM0025;,LARGE,697486.8821917807,0.0
13063,IGES01703,Baoding 2*12MW Waste to Energy Project,China,AM0025;,LARGE,1060374.0000000002,0.0
13064,IGES04651,"Wind Power Project in Kutch, Gujarat by SDL",India,AMS-ID;,SMALL,22736.227397260274,0.0
13065,IGES02486,Fuel switch project at K. Mohan & Co. (Exports) Pvt. Ltd. (KMCPL),India,AMS-IC;,SMALL,113951.2109589041,0.0
13066,IGES01420,6.65 MW Bundled Wind Power Project in Gujarat,India,AMS-ID;,SMALL,180109.33150684932,0.0
13067,IGES04598,"Waste heat use at Votorantim Metais plant in Niquelandia, Brazil",Brazil,AMS-IIIQ;,SMALL,372379.0,0.0
13068,IGES03608,Natural Gas Based grid connected power plant,India,AM0029;,LARGE,142348.9890410959,0.0
13069,IGES02956,Hunan Midu 5.4MW Small-Scale Hydropower Project,China,AMS-ID;,SMALL,155236.73424657533,0.0
13070,IGES02351,Energy efficiency measure at Niquelândia Plant (H1) - Votorantim Metais CDM Project Activity,Brazil,AMS-IID;,SMALL,152348.0,0.0
13071,IGES04597,"Waste heat use at Votorantim Celulose e Papel plant in Jacarei, Brazil",Brazil,AMS-IIIQ;,SMALL,191146.7835616439,0.0
13072,IGES01931,"Bundled Wind Power Projects by M/s Cooper Foundry Pvt Ltd., M/s Shalimar Hotel Pvt Ltd and M/s Ramniklal S. Gosalia & Co.",India,AMS-ID;,SMALL,143829.39452054794,0.0
13073,IGES01562,Angélica Cogeneration Project (Mill Angélica) – an Adecoagro Project Activity,Brazil,ACM0006;,LARGE,297693.46849315066,0.0
13074,IGES04509,VCP Jacarei Sludge Composting Project,Brazil,AMS-IIIF;,SMALL,175490.00000000006,0.0
13075,IGES00063,Huadian Kulun 201MW wind farm project,China,ACM0002;,LARGE,3667789.97260274,0.0
13076,IGES04162,"Siam Cement (Ta Luang) Waste Heat Power Generation Project, Khaw Wong Plant (KW Project)",Thailand,AM0024;,LARGE,500467.07671232877,0.0
13077,IGES04161,Siam Cement (Kaeng Khoi) Waste Heat Power Generation Project (KK3-5 Project),Thailand,AM0024;,LARGE,642265.9150684932,0.0
13078,IGES02148,Coruripe Energy (Coruripe Energética S/A),Brazil,ACM0006;,LARGE,165719.8356164384,0.0
13079,IGES01972,Carneirinho Cogeneration Project (Carneirinho Agroindustrial S.A.),Brazil,ACM0006;,LARGE,207295.10136986303,0.0
13080,IGES01381,"53.75 MW Bundled wind Power project in Tamil Nadu and Karnataka by KBD Group, India",India,ACM0002;,LARGE,1149014.7123287672,0.0
13081,IGES01380,51MW Wind Power Project at Chitradurga,India,ACM0002;,LARGE,1364623.7671232873,0.0
13082,IGES00064,Xinjiang Huadian Xiaocaohu the 2nd phase of No.1 Wind Farm project,China,ACM0002;,LARGE,735581.7863013699,0.0
13083,IGES04104,Shandong Zaozhuang 15MW waste heat recovery for electricity generation project (II),China,ACM0012;,LARGE,1074424.2821917809,0.0
13084,IGES03384,"LUIGA Hydropower Project in Mufindi District, Tanzania",Tanzania,AMS-ID;,SMALL,76748.0,0.0
13085,IGES02242,DSW Bagasse RE Project,India,ACM0006;,LARGE,194718.18082191778,0.0
13086,IGES01213,2.0 MW biomass cogeneration power plant,India,AMS-IC;,SMALL,87003.8301369863,0.0
13087,IGES04173,Sichuan Ganluo Guzi Hydropower Station Project,China,AMS-ID;,SMALL,81560.9095890411,0.0
13088,IGES01827,Biomethanation project at Palm Oil Mill,India,AMS-IIIH;,SMALL,49903.668493150675,0.0
13089,IGES01802,Biomass Based Thermic Fluid Heater Project – Futura Polyesters Limited,India,AMS-IC;,SMALL,324238.8082191781,0.0
13090,IGES01565,Anhanguera Hydro Power Project,Brazil,ACM0002;,LARGE,183420.2383561644,0.0
13091,IGES01180,15MW Hiep Son Coke Ovens Waste Heat Power Project,Viet Nam,ACM0012;,LARGE,618159.312328767,0.0
13092,IGES03824,"Pulelfu Hydroelectric Power Plant, Chile",Chile,AMS-ID;,SMALL,139055.0,0.0
13093,IGES02477,Fuel switch from oil to natural gas at Vale pelletizing plant VII,Brazil,AMS-IIIB;,SMALL,531375.5424657534,0.0
13094,IGES01181,15MW Waste Heat Power Station from Hoa Phat Cement Plant,Viet Nam,AM0024;,LARGE,439330.3315068493,0.0
13095,IGES03770,"Poultry Litter Based Power Project in Ranga Reddy District, Andhra Pradesh",India,AM0025;,LARGE,595002.9698630138,0.0
13096,IGES03688,Organoeste Contenda & Campo Grande Composting Project,Brazil,AMS-IIIF;,SMALL,164823.48493150692,0.0
13097,IGES03687,Organoeste Aracruz Composting Project,Brazil,AMS-IIIF;,SMALL,178408.80000000002,0.0
13098,IGES03686,Organoeste Apucarana & Mandaguaçu Composting Project,Brazil,AMS-IIIF;,SMALL,167141.3917808219,0.0
13099,IGES04318,Sukowati-Mudi (Tuban) LPG Associated Gas Recovery and Utilization Project,Indonesia,AM0009;,LARGE,3426998.6465753424,0.0
13100,IGES04232,Sichuan Xiaojin County Mengguqiao 24MW Hydro Power Project,China,ACM0002;,LARGE,851330.0712328767,0.0
13101,IGES04070,Shaanxi Guangming & Xiaojiapo 5.89 MW Small-scale Hydro Power Bundle Project,China,AMS-ID;,SMALL,144963.7150684931,0.0
13102,IGES01574,Anhui Shucheng Biomass Power Generation Project,China,ACM0006;,LARGE,1019445.0,0.0
13103,IGES01570,Anhui Hanshan Biomass Power Generation Project,China,ACM0006;,LARGE,1034243.0,0.0
13104,IGES03572,"Nam Hong Power Wastewater Treatment Project in Krabi Province, Thailand (the “Project”)",Thailand,AMS-ID; AMS-IIIH;,SMALL,224941.61095890412,0.0
13105,IGES02319,Energy Efficiency Buildings at Maytas Hill County,India,AMS-IIE;,SMALL,192962.85205479452,0.0
13106,IGES02489,Fuel Switch Project for Process Steam Generation Using Renewable Biomass Residue of Pancentury,Philippines,AMS-IC;,SMALL,521862.9369863014,0.0
13107,IGES02470,Fuel switch from fossil fuel to biomass residues project at IMCOPA – Araucária,Brazil,AM0036;,LARGE,255459.94520547945,0.0
13108,IGES02456,Fuel oil to renewable biomass switching at IMCOPA - Cambé,Brazil,AMS-IC;,SMALL,256867.49589041097,0.0
13109,IGES04410,"Tianjin Iron & Steel Co., Ltd. Low Temperature and Low Pressure Steam Generation Project",China,AMS-IIIQ;,SMALL,442361.1616438356,0.0
13110,IGES00070,Fujian Dongshan Damaoshan Wind Power Project,China,ACM0002;,LARGE,769321.0,0.0
13111,IGES04072,Shaanxi Hancheng Waste Gas Recovery for Electricity Generation Project,China,AMS-IIIQ;,SMALL,375632.88493150694,0.0
13112,IGES02491,"Fuel switch project from Furnace Oil to Woody Biomass at Nitta Gelatin India Limited, Kochi, India",India,AMS-IC;,SMALL,562534.0767123288,0.0
13113,IGES04844,Zhejiang MSW Incineration for Energy Generation Project in Cixi City,China,AM0025;,LARGE,1803033.8465753424,0.0
13114,IGES01747,Biogas and Bagasse based Co-generation project activity in Aurangabad.,India,AMS-IC;,SMALL,406391.3095890411,0.0
13115,IGES03520,Mini hydroelectric project. Escalona Energy,Mexico,AMS-ID;,SMALL,180446.0,0.0
13116,IGES04402,Thermal Power Plant Ponta Negra CDM Project Activity,Brazil,ACM0013;,LARGE,887182.997260274,0.0
13117,IGES01883,Buluan 6MW Biomass CoGeneration Power Plant and Wastewater Treatment Project,Philippines,AMS-IC; AMS-IIIE; AMS-IIIH;,SMALL,328370.0,0.0
13118,IGES01722,Beijing Economic-Technological Development Area Natural Gas Based Power Generation Project,China,AM0029;,LARGE,1196880.2630136986,0.0
13119,IGES01608,Avoidance of methane production through composting – Anoma Agro Based Products (Pvt.) Ltd,Sri Lanka,AMS-IIIF;,SMALL,283491.9123287671,0.0
13120,IGES03901,"Reduction in steam consumption at kraft pulping process by ITC PSPD, Bhadrachalam",India,AM0018;,LARGE,479001.19726027397,0.0
13121,IGES03898,Reduction in GHG emissions by substitution of grid electricity with additional electricity generated from biomass - SRB,India,ACM0006;,LARGE,472669.4630136986,0.0
13122,IGES03897,Reduction in furnace oil consumption at lime kiln through improved processing of lime mud - Limekiln,India,AMS-IID;,SMALL,40150.99726027397,0.0
13123,IGES02480,Fuel Switch in power generation at M/s. Gokulanand Texturizers Private Limited,India,AMS-IIIB;,SMALL,356247.5753424658,0.0
13124,IGES03087,Installation of Top Gas Recovery Turbines (TRT) at Blast Furnaces of SAIL,India,ACM0012;,LARGE,2665957.0000000005,0.0
13125,IGES01764,Biomass based cogeneration at a solvent extraction plant in Uttar Pradesh,India,AMS-IC;,SMALL,55785.27945205479,0.0
13126,IGES04250,Small Hydro Power Plants of Engano River,Brazil,ACM0002;,LARGE,264162.3534246575,0.0
13127,IGES04230,Sichuan Songpan County Longantang Small Hydropower Project,China,AMS-ID;,SMALL,252168.65753424657,0.0
13128,IGES03785,Prathyusha Biomass Project,India,AMS-ID;,SMALL,350816.2520547945,0.0
13129,IGES02868,Hengyuan Circulating Water Heating Project,China,ACM0012;,LARGE,382634.80273972603,0.0
13130,IGES00071,Fujian Dongshan Damaoshan Wind Power Project,China,ACM0002;,LARGE,769321.0,0.0
13131,IGES02403,"Erpu 10MW small scale hydropower project of Yuexi County in Sichuan Province, China.",China,AMS-ID;,SMALL,358162.0,0.0
13132,IGES02169,Dae Gi Wind Park Project,"Korea, Republic of",AMS-ID;,SMALL,44072.07123287671,0.0
13133,IGES02080,Clean Energy to Grid,India,AMS-ID;,SMALL,113241.01643835616,0.0
13134,IGES04141,Shidiaolou 15MW Hydropower Project,China,AMS-ID;,SMALL,425514.47671232873,0.0
13135,IGES04083,"Shandong Conglin Group Co., Ltd. Waste Heat Recovery and Utilization for Power Generation Project (6MW)",China,ACM0012;,LARGE,401589.9945205479,0.0
13136,IGES03366,"Longkou Fanlin Cement Co., Ltd. Waste Heat Recovery and Utilization for Power Generation Project (3MW)",China,AMS-IIIQ;,SMALL,219610.15068493152,0.0
13137,IGES04809,Yunnan Yongren Wanma River Hongshiyan Hydropower Station,China,AMS-ID;,SMALL,204683.0794520548,0.0
13138,IGES04569,Waste Heat Recovery Based Power Generation Project at Adhunik Alloys and Power Ltd,India,ACM0012;,LARGE,1121217.098630137,0.0
13139,IGES04285,Songlinhe Cascade-1 45MW Hydropower Project,China,ACM0002;,LARGE,1407221.556164384,0.0
13140,IGES01527,Alto Alegre Energy Efficiency Project,Brazil,ACM0006;,LARGE,72856.50410958903,0.0
13141,IGES03526,MMIPL CDM WHRB Project,India,ACM0012;,LARGE,701532.1479452054,0.0
13142,IGES01777,"Biomass based cogeneration unit at the Pioneer Distilleries Limited, Nanded, Maharashtra, India",India,AMS-IC;,SMALL,373512.3041095891,0.0
13143,IGES04775,Yunnan Luoping Seyi Hydropower Station,China,ACM0002;,LARGE,502026.41095890413,0.0
13144,IGES04594,Waste heat recovery projects at Pune and Nagpur in Maharashtra,India,ACM0012;,LARGE,166995.7397260274,0.0
13145,IGES04302,STCP Paranacity,Brazil,ACM0006;,LARGE,144914.69589041095,0.0
13146,IGES00072,"9.75 MW Bundled wind power project in Kerala, India",India,AMS-ID;,SMALL,148899.25479452056,0.0
13147,IGES02660,"Grid connected bundled wind based renewable energy project in Maharashtra, India",India,ACM0002;,LARGE,690849.2219178084,0.0
13148,IGES01444,7.5 MW Rice-husk based Power generation of M/s Neeraj Power Pvt. Ltd,India,AMS-ID;,SMALL,291222.9369863014,0.0
13149,IGES04336,Sustainable Wind Energy Based Power Generation,India,AMS-ID;,SMALL,152391.7397260274,0.0
13150,IGES04370,"Teesta Stage  III, Run　of　The　River, Hydro Electric Project (Teesta Stage  III, RoR, HEP)",India,ACM0002;,LARGE,43336580.0,0.0
13151,IGES02481,Fuel switch in PPGC grid connected power plant,India,ACM0011;,LARGE,1843775.005479452,0.0
13152,IGES01834,BKR Biomass 4 MWe Condensing Steam Turbine Project,Indonesia,AMS-ID;,SMALL,169006.29041095896,0.0
13153,IGES04323,Sunan bundled small hydropower project in Gansu Province,China,AMS-ID;,SMALL,199872.19726027403,0.0
13154,IGES00075,Qinyu small Hydropower Project in Gansu Province,China,AMS-ID;,SMALL,188051.57260273967,0.0
13155,IGES00074,Gongba River Small Hydropower Project in Gansu Province,China,AMS-ID;,SMALL,391922.3342465753,0.0
13156,IGES04109,Shanghai Coking and Chemical Corporation Cokes Dry Quenching Waste Heat Recovery Power Generation Project,China,ACM0012;,LARGE,360515.04657534254,0.0
13157,IGES02719,Guangxi Laibin Dishui River Hydro Power Stations,China,ACM0002;,LARGE,657431.2109589041,0.0
13158,IGES02635,"Gomti Biotech Plant in Uttarakhand, India",India,AM0047;,LARGE,212554.15890410956,0.0
13159,IGES01535,Amberd Cascade Small Scale Hydroelectric CDM project,Armenia,AMS-ID;,SMALL,120112.89863013699,0.0
13160,IGES03411,Malaysia - Kota Kinabalu Composting Project,Malaysia,AM0025;,LARGE,737582.0219178082,0.0
13161,IGES04210,Sichuan Mabian County Yukong Hydropower Station,China,AMS-ID;,SMALL,262385.6547945206,0.0
13162,IGES04209,Sichuan Mabian County Yanfeng Hydropower Station Project,China,ACM0002;,LARGE,1223770.783561644,0.0
13163,IGES02955,Hunan Juntai Biomass Power Plant Project,China,ACM0006;,LARGE,2416323.3534246576,0.0
13164,IGES02721,Guangxi Long’an Jinjitan Hydro Power Project,China,ACM0002;,LARGE,1564124.9424657535,0.0
13165,IGES02104,Coke Dry Quenching (CDQ) Technology Reconstructing Project of Shaogang Coking Plant 6m Coke Ovens,China,ACM0012;,LARGE,937936.898630137,0.0
13166,IGES02103,Coke Dry Quenching (CDQ) Technology Reconstructing Project of Shaogang Coking Plant 4.3m Coke Ovens,China,ACM0012;,LARGE,765289.6109589041,0.0
13167,IGES03755,Pingdingshan Ruiping Shilong Cement Waste Heat Recovery for Power Generation,China,ACM0012;,LARGE,1225595.6876712327,0.0
13168,IGES03430,Mariwasa Siam Ceramics Biomass Gasifier Fuel Switch Project,Philippines,AMS-IC;,SMALL,327359.6630136986,0.0
13169,IGES02580,Gargaú Wind Power Plant CDM Project Activity,Brazil,ACM0002;,LARGE,114865.9397260274,0.0
13170,IGES01194,"18MW Power Generation Project Based on Waste Heat Recovery of the Clean Type Coke Ovens in Taigu, Shanxi, P.R.China",China,ACM0012;,LARGE,970625.8520547944,0.0
13171,IGES02764,"Gushi County Yangshan Mingyuan Co., Ltd. Biomass Cogeneration Project",China,ACM0006;,LARGE,542719.3315068493,0.0
13172,IGES02094,COG Utilization Project in Baofeng Fire-resistantMaterial Production Line (Phase I),China,ACM0012;,LARGE,985039.8,0.0
13173,IGES03370,Longzhou 2nd Hydro Power Project,China,AMS-ID;,SMALL,257266.65205479454,0.0
13174,IGES02648,Greenhouse Gas Emission in the Fish Meal Industry in Morocco - Central Steam Production Plant,Morocco,AMS-IC;,SMALL,33746.20273972603,0.0
13175,IGES01423,6.95 MW Bundled Wind Power Project in Gujarat,India,AMS-ID;,SMALL,120813.09041095893,0.0
13176,IGES01122,"10 MW Manjanadka Hydro project, Karnataka, India",India,AMS-ID;,SMALL,307104.1150684932,0.0
13177,IGES01837,Boa Vista Bagasse Cogeneration Project (BVBCP),Brazil,ACM0006;,LARGE,367104.62465753424,0.0
13178,IGES01393,"6 MW Dadupur Hydro Power Project in Haryana, India",India,AMS-ID;,SMALL,232143.58356164384,0.0
13179,IGES04256,Small hydropower projects at Belihul Oya and Assupiniella,Sri Lanka,AMS-ID;,SMALL,134529.6328767123,0.0
13180,IGES04146,Shimian Dagoutou Hydropower Project,China,AMS-ID;,SMALL,99214.81643835617,0.0
13181,IGES04029,Santo Inácio biomass residue cogeneration project,Brazil,ACM0006;,LARGE,241300.4054794521,0.0
13182,IGES03183,Jiulong Wanbao Hydropower Project,China,AMS-ID;,SMALL,188870.8931506849,0.0
13183,IGES02014,CERVEPAR - Biomass based project - Paraguay,Paraguay,AMS-IC;,SMALL,120433.11780821915,0.0
13184,IGES04006,"San Andrés 30 MW Hydropower Project, San Andrés River, Chile",Chile,AM0026;,LARGE,376992.0,0.0
13185,IGES03125,"Jiangsu Nantong Sungreen Co., Ltd 2×15MW Biomass Power Generation Project",China,ACM0006;,LARGE,1015845.4356164389,0.0
13186,IGES02275,"El Paso 30 MW Hydropower Project, Las Damas River, Chile",Chile,AM0026;,LARGE,454104.0,0.0
13187,IGES01599,AVG Waste Gas Electricity Generation Project,Brazil,AMS-IIIQ;,SMALL,37317.6,0.0
13188,IGES02165,Da Ilha and Jararaca Small Hydropower Plants Project Activity,Brazil,ACM0002;,LARGE,439204.83287671226,0.0
13189,IGES03989,"SABCO power project, Chumporn",Thailand,AMS-ID;,SMALL,215537.32602739724,0.0
13190,IGES03068,"Installation of a Natural gas based cokeless cupola furnace at a metal foundry in Ankleshwar, Gujarat, India",India,AMS-IIIB;,SMALL,59906.40821917808,0.0
13191,IGES02731,"Guangxi Yongfu Longxi Hydroelectric Power Project in Yongfu County, Guangxi",China,ACM0002;,LARGE,226391.57260273967,0.0
13192,IGES02730,Guangxi Yongfu Liyutan Hydropower Project,China,ACM0002;,LARGE,255144.82191780827,0.0
13193,IGES02209,Datankou Hydro Electric Project,China,AMS-ID;,SMALL,358281.1726027397,0.0
13194,IGES01849,"Boiler Fuel Switching to Biomass at Kamphaeng Phet Factory, Ajinomoto Thailand",Thailand,AMS-IC;,SMALL,1515435.0739726028,0.0
13195,IGES00076,Shanxi Herui Coal Mine Methane Power Generation Project,China,ACM0008;,LARGE,8540905.512328768,0.0
13196,IGES04514,"VEYU tapioca starch wastewater biogas extraction and utilization project, Gia Lai Province, Socialist Republic of Viet Nam",Viet Nam,AMS-IIIH;,SMALL,215635.36438356165,0.0
13197,IGES04438,Trimula Waste Heat Recovery - CDM Project,India,AMS-IIIQ;,SMALL,484262.63835616433,0.0
13198,IGES04324,Sunflag-Waste Gas Recovery Based Thermal Energy,India,AMS-IIIQ;,SMALL,176658.38630136987,0.0
13199,IGES03880,Recovery and Utilization of biogas from wastewater treatment in Luohe,China,AMS-IC; AMS-IIIH;,SMALL,728349.493150685,0.0
13200,IGES03800,Project JBS S/A Slaughterhouse Wastewater Aerobic Treatment  Campo Grande Unit,Brazil,AMS-IIII;,SMALL,302672.4164383562,0.0
13201,IGES03799,Project JBS S/A  Slaughterhouse Wastewater Aerobic Treatment  Goiania Unit,Brazil,AMS-IIII;,SMALL,169130.1698630137,0.0
13202,IGES02982,"ID08-WWP-15, Methane Recovery in Wastewater Treatment, North Sumatera, Indonesia",Indonesia,AMS-IIIH;,SMALL,95958.54246575343,0.0
13203,IGES02473,Fuel Switch from Fossil Fuels to Biomass for steam generation at Nipur Chemicals Ltd.,India,AMS-IC;,SMALL,139268.1452054794,0.0
13204,IGES02375,"Energy efficiency projects at Jubilant Organosys Limited, Gajraula, India",India,AMS-IIC; AMS-IIIQ;,SMALL,201475.18356164382,0.0
13205,IGES02343,"Energy efficiency improvements carried out by a Gas Processing Company in Tabasco, Chiapas and Veracruz, Mexico to rehabilitate old industrial boilers",Mexico,AM0044;,LARGE,586900.7506849315,0.0
13206,IGES01466,"8.3 MW Wind Electricity Generation Project by Parakh Agro Industries Limited in Dhule, Maharashtra",India,AMS-ID;,SMALL,130905.85479452055,0.0
13207,IGES00078,Mini hydro power plant El Manzano,Chile,AMS-ID;,SMALL,100370.26849315068,0.0
13208,IGES04341,Switching of fossil fuel from coal to natural gas and energy efficiency improvement,India,AMS-IID; AMS-IIIB;,SMALL,133756.63561643835,0.0
13209,IGES04013,Sangpetch Tapioca Flour Wastewater Treatment and Energy Generation Project in Thailand,Thailand,AMS-IC; AMS-ID; AMS-IIIH;,SMALL,557332.6520547945,0.0
13210,IGES02983,"ID08-WWP-16, Methane Recovery in Wastewater Treatment, Bangka Belitung, Indonesia",Indonesia,AMS-IIIH;,SMALL,337924.2082191781,0.0
13211,IGES02025,Chaiyaphum Starch Plant Wastewater Treatment and Energy Generation Project in Thailand,Thailand,AMS-IC; AMS-ID; AMS-IIIH;,SMALL,571926.6493150685,0.0
13212,IGES03509,"Methane Recovery Project of Chifeng Ruiyang Chemical Co., Ltd.",China,AMS-IC; AMS-IIIH;,SMALL,395628.3616438356,0.0
13213,IGES03981,RSSC (Royal Swaziland Sugar Corporation) Fuel Switching Project,Eswatini,AM0036;,LARGE,450633.3041095891,0.0
13214,IGES03156,Jilin Lishu Biomass Cogeneration Project,China,ACM0006;,LARGE,2545621.939726027,0.0
13215,IGES03095,INTERASEO LANDFILL GAS MITIGATION PROJECT,Colombia,ACM0001;,LARGE,2554179.2876712335,0.0
13216,IGES02625,GHG emission reduction through utilization of waste sludge at Emami Paper Mills Limited,India,AM0025;,LARGE,149180.8602739726,0.0
13217,IGES02356,"Energy Efficiency Measures at Commerzone Industrial Park, Pune",India,AMS-IIE;,SMALL,129475.46301369862,0.0
13218,IGES02334,Energy efficiency improvement in the FCC process through Installation of Power Recovery Turbine,India,AMS-IIIQ;,SMALL,149280.88767123286,0.0
13219,IGES03844,Qingyageng 6 MW Hydropower Project in Qinghai Province,China,AMS-ID;,SMALL,152628.0,0.0
13220,IGES03383,Lu’an MTM Mine Methane Power Generation Project,China,ACM0008;,LARGE,13220451.049315069,0.0
13221,IGES02109,"Coke Dry Quenching (CDQ) Waste Heat Recovery for Power Generation Project of Wugang No. 1, 2, 3 and 4 Coke Ovens",China,ACM0012;,LARGE,3817195.520547945,0.0
13222,IGES02077,Clean Energy Generation at KRPL,India,ACM0006;,LARGE,1514545.5452054797,0.0
13223,IGES04848,Zhiqiang Iron & Steel Blast Furnace Gas Utilization for Power Generation Project,China,ACM0012;,LARGE,531437.9178082192,0.0
13224,IGES03558,N.E. Biotech wastewater treatment and power production project,Thailand,AMS-IC; AMS-ID; AMS-IIIH;,SMALL,218296.40547945202,0.0
13225,IGES03471,Methane recovery and electricity generation from starch wastewater,India,AMS-ID; AMS-IIIH;,SMALL,305347.46301369864,0.0
13226,IGES03165,Jincheng Iron Pattern Casting Blast Furnace Gas Utilization for Power Generation Project,China,ACM0012;,LARGE,268807.1671232877,0.0
13227,IGES03820,Pucara Hydropower Plant (HPP),Peru,ACM0002;,LARGE,4874957.2602739725,0.0
13228,IGES02280,Elcatex Biomass to Energy Project,Honduras,AMS-IC; AMS-IIIE;,SMALL,324892.1095890411,0.0
13229,IGES01785,"Biomass based power project by Sahyadri Starch Industries Private Limited in Sangli, Maharashtra",India,AMS-IC;,SMALL,147590.42465753425,0.0
13230,IGES01078,"1.05 MW Biomass / Bagasse Based Co-Generation Power Plant in Maharashtra, India",India,AMS-IC;,SMALL,64457.654794520546,0.0
13231,IGES03495,"Methane recovery and utilization through organic wastewater treatment for Perak Motor Palm Oil Mill, Malaysia",Malaysia,AMS-IIIH;,SMALL,227802.39452054794,0.0
13232,IGES03512,Methane Recovery Project of Yuanshi Liyuan Protein Processing Plant,China,AMS-IC; AMS-IIIH;,SMALL,683187.1232876712,0.0
13233,IGES01676,BAESA CDM Project,Brazil,ACM0002;,LARGE,2165219.1123287673,0.0
13234,IGES04102,Shandong Yantai Longkou 49.5MW Wind Farm Project,China,ACM0002;,LARGE,731296.1095890411,0.0
13235,IGES03610,"Natural Gas based grid connected power project at Peddapuram, A.P. by Gautami Power Limited",India,AM0029;,LARGE,9244001.909589041,0.0
13236,IGES04617,"Wind based bundled renewable energy project, Tamilnadu, India",India,ACM0002;,LARGE,470638.9068493151,0.0
13237,IGES04296,Sri Gomathy Mills – 1.4 MW Biomass Gasification based Power Generation and Waste Heat Recovery System for Captive Utilization,India,AMS-ID; AMS-IID;,SMALL,88014.10684931508,0.0
13238,IGES02997,"Implementation of energy conservation measure at Mannur, Kanchipuram district, Tamilnadu, India",India,AMS-IID;,SMALL,14794.05205479452,0.0
13239,IGES02783,Hassan Biogas Project,India,AMS-IC; AMS-IE; AMS-IIIR;,SMALL,547369.9232876712,0.0
13240,IGES01227,2.5 MW Suman Sarwari Hydro Electric Project Suman Sarwari HEP,India,AMS-ID;,SMALL,139588.23287671234,0.0
13241,IGES01058,“Ecoinvest – Agroceres PIC – GHG capture and combustion from a swine farm in Southeast Brazil.”,Brazil,AMS-IIID;,SMALL,40090.68493150685,0.0
13242,IGES03837,Qidong Shunxiang Coal Mine Methane Utilisation Project,China,ACM0008;,LARGE,404163.12328767125,0.0
13243,IGES00081,Zhejiang Guodian Beilun Ultra-supercritical Power Project,China,ACM0013;,LARGE,4626537.197260274,0.0
13244,IGES03860,Rafard Bagasse Cogeneration Project (RBCP),Brazil,ACM0006;,LARGE,173723.96712328767,0.0
13245,IGES03811,Propal Plant Two Screw Press Methane Avoidance and Energy Efficiency Project,Colombia,AMS-IIB; AMS-IID; AMS-IIIE;,SMALL,202815.5506849315,0.0
13246,IGES03511,"Methane Recovery Project of Jiangsu Fenjinting Qilong Brewing Co., Ltd.",China,AMS-IC; AMS-IIIH;,SMALL,632203.1589041096,0.0
13247,IGES03510,"Methane Recovery Project of Donghai Taihe Agricultural Products Co., Ltd.",China,AMS-IC; AMS-IIIH;,SMALL,595062.9863013698,0.0
